FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,CMAC ICA,CMAC,110000.00,16000.00,180,10.70,151000.00,20230811
20220930,NCMV,ICA,ICA,SUBTANJALLA,110112,CMAC ICA,CMAC,79392.66,47507.34,120,11.70,151900.00,20230811
20220930,NCMV,ICA,ICA,SUBTANJALLA,110112,CMAC ICA,CMAC,70905.00,49995.00,120,11.70,145900.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,CMAC ICA,CMAC,112700.00,15300.00,180,10.70,153000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,CMAC ICA,CMAC,34300.00,15000.00,180,12.50,75000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,CMAC ICA,CMAC,35900.00,43422.00,90,12.50,100722.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,CMAC ICA,CMAC,110900.00,15100.00,180,10.70,151000.00,20230811
20220930,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,29975.10,7913.90,120,13.50,78139.00,20230811
20220930,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,32539.00,3831.00,120,13.50,76620.00,20230811
20220930,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,17221.00,3831.00,60,13.50,76620.00,20230811
20220930,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,42780.00,4370.00,120,13.50,87400.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,123925.00,12075.00,180,8.70,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,117000.00,15000.00,252,8.24,157000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,119100.00,50000.00,132,8.80,194100.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,214380.00,25620.00,300,8.50,256200.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,88390.00,17300.00,240,8.45,132490.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,116000.00,20000.00,264,8.70,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,106200.00,29800.00,276,8.20,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,163730.00,20970.00,180,7.99,209700.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,111000.00,23000.00,300,8.39,159000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,83450.00,9750.00,204,8.70,120000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,83700.00,55000.00,300,8.70,163700.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,119900.00,16100.00,240,8.25,161000.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,FINANCIERA EFECTIVA S. A,FINANCIERA,68600.00,62400.00,84,13.10,156000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,119900.00,16100.00,204,8.39,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,109910.00,14990.00,240,8.30,149900.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,112600.00,16000.00,300,8.70,153600.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,111900.00,16100.00,240,8.20,153000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,100000.00,36000.00,180,8.20,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,119900.00,16100.00,180,11.70,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,225540.00,26860.00,240,8.59,268600.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,193700.00,37000.00,132,10.50,246900.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,100000.00,36000.00,180,8.68,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,81461.00,12029.00,240,8.10,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,84200.00,9000.00,60,8.70,120000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,106000.00,30000.00,180,8.70,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,162400.00,25000.00,300,8.70,212400.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,81461.00,12029.00,240,8.70,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,123925.00,12075.00,84,8.20,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,168000.00,37000.00,192,8.39,230000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,73490.00,20000.00,264,8.41,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,102791.00,14199.00,300,8.40,141990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,114500.00,15500.00,168,8.25,155000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,134405.00,28187.00,120,11.38,187592.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,181010.00,22890.00,180,8.50,228900.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,137272.00,40568.00,240,9.40,202840.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,164900.00,21100.00,240,8.80,211000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,139700.00,18300.00,240,8.80,183000.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,120200.00,41000.00,180,8.20,186200.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,119444.00,37236.00,240,8.90,181680.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,104060.00,13940.00,120,9.50,139400.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,114300.00,59700.00,240,8.80,199000.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,130800.00,20000.00,240,9.99,175800.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,142400.00,18000.00,120,9.60,180000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,151897.20,40098.80,240,8.40,216996.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,295000.00,50000.00,240,8.29,345000.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,166530.00,55170.00,180,8.40,237900.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,272600.00,55000.00,240,8.70,343800.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,257002.20,30673.80,240,9.13,303876.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,214200.00,25000.00,240,9.50,250000.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,254376.90,30064.10,240,8.40,300641.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,245700.00,28500.00,240,8.89,285000.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,417780.00,46420.00,300,7.40,464200.00,20230811
20220930,NCMV,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,303671.21,90328.79,240,8.95,394000.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,199080.00,23920.00,240,8.40,239200.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,197707.00,23768.00,240,9.50,237675.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,249300.00,29500.00,240,8.90,295000.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,AREQUIPA,040101,CREDITO,BANCO,298710.00,34390.00,240,9.50,343900.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,254097.00,30033.00,240,8.60,300330.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,389610.00,43290.00,240,8.50,432900.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,274590.00,32310.00,300,8.40,323100.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,245079.44,105034.04,120,8.80,350113.48,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,219510.00,26190.00,240,7.70,261900.00,20230811
20220930,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,SCOTIABANK,BANCO,279000.00,116000.00,300,8.60,395000.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,SCOTIABANK,BANCO,218688.31,77523.56,240,8.10,312411.87,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,235200.00,40000.00,300,7.70,291400.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,379467.00,42163.00,300,8.10,421630.00,20230811
20220930,NCMV,LIMA,LIMA,LINCE,150116,SCOTIABANK,BANCO,386136.00,42904.00,240,8.60,429040.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,SCOTIABANK,BANCO,403553.00,55030.00,300,7.70,458583.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,210780.00,25220.00,300,7.70,252200.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,223830.00,26670.00,240,7.70,266700.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,SCOTIABANK,BANCO,239662.50,85287.50,240,7.70,341150.00,20230811
20220930,NCMV,LIMA,LIMA,SAN ISIDRO,150131,SCOTIABANK,BANCO,255272.00,67868.00,240,8.10,339340.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,SCOTIABANK,BANCO,371360.00,92840.00,300,7.70,464200.00,20230811
20220930,NCMV,LIMA,LIMA,VILLA EL SALVADOR,150142,SCOTIABANK,BANCO,214500.00,34700.00,120,9.10,260000.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,SCOTIABANK,BANCO,127000.00,63000.00,120,8.50,215000.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,244800.00,29000.00,240,8.10,290000.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,SCOTIABANK,BANCO,282150.97,33150.20,240,8.60,331501.17,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,271800.00,32000.00,240,8.10,320000.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,SCOTIABANK,BANCO,251800.00,30000.00,240,7.70,298000.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,376040.00,66360.00,300,7.70,442400.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,344700.00,38300.00,240,8.10,383000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN ISIDRO,150131,SCOTIABANK,BANCO,324000.00,136000.00,300,8.10,460000.00,20230811
20220930,FCTP,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,130207,EDPYME MICASITA,EDPYME,19253.04,1000.00,72,14.00,58000.00,20230811
20220930,FCTP,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,130207,EDPYME MICASITA,EDPYME,18750.54,1000.00,144,14.00,57500.00,20230811
20220930,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,63150.00,5350.00,192,13.00,107000.00,20230811
20220930,FCTP,PIURA,PIURA,26 DE OCTUBRE,200115,CONTINENTAL,BANCO,40650.00,4500.00,240,13.00,85400.00,20230811
20220930,FCTP,PIURA,PIURA,26 DE OCTUBRE,200115,CONTINENTAL,BANCO,41450.00,4300.00,240,13.00,86000.00,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,182689.10,49720.00,180,8.69,248600.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,215010.75,36800.00,300,8.92,268000.00,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,191880.56,65100.00,240,10.07,271000.00,20230811
20220930,NCMV,ICA,ICA,LA TINGUINIA,110102,INTERBANK,BANCO,128326.40,16500.00,240,9.65,163000.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,169678.45,21630.00,240,8.90,216300.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,223661.15,26650.00,240,8.86,266500.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,205570.25,55440.00,240,8.90,277200.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,263533.15,31080.00,240,8.76,310800.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,263160.00,31040.00,240,9.02,310400.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,253992.65,30020.00,240,8.86,300200.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,309792.45,125000.00,144,8.63,434777.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,240203.20,64104.80,240,8.88,320496.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,191899.23,52022.41,180,9.98,260112.09,20230811
20220930,NCMV,LIMA,LIMA,LINCE,150116,INTERBANK,BANCO,235811.75,28000.00,240,9.02,280000.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,235053.76,27630.00,240,9.00,276300.00,20230811
20220930,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,193461.65,66708.00,300,8.79,276360.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,318811.90,38884.00,240,8.86,357680.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,220111.00,59075.00,120,8.89,295375.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,274590.00,32310.00,240,9.15,323100.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,267313.35,31500.00,240,9.38,315000.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,198200.80,37709.10,300,9.45,252100.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,188526.40,64593.00,180,9.13,269310.00,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,CMAC HUANCAYO,CMAC,59998.00,307296.55,84,13.99,367294.55,20230811
20220930,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC HUANCAYO,CMAC,88100.00,15500.00,240,10.80,125000.00,20230811
20220930,NCMV,CALLAO,CALLAO,VENTANILLA,070106,CMAC HUANCAYO,CMAC,70000.00,131683.18,180,13.98,221283.18,20230811
20220930,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,40000.00,18000.00,108,13.99,83700.00,20230811
20220930,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC HUANCAYO,CMAC,52600.00,8700.00,240,10.80,87000.00,20230811
20220930,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,129900.00,50500.00,120,9.99,200000.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,81470.00,12030.00,120,8.40,120300.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,308983.00,90027.00,240,8.90,399010.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CONTINENTAL,BANCO,392400.00,43600.00,300,8.40,436000.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CONTINENTAL,BANCO,278775.00,32175.00,230,8.90,321750.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CONTINENTAL,BANCO,321125.40,35680.60,240,7.35,356806.00,20230811
20220930,NCMV,LIMA,LIMA,BARRANCO,150104,CONTINENTAL,BANCO,255800.00,48000.00,239,8.70,320000.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,CONTINENTAL,BANCO,332978.00,80000.00,300,8.45,412978.00,20230811
20220930,NCMV,LIMA,LIMA,LINCE,150116,CONTINENTAL,BANCO,218400.00,82800.00,300,8.60,312000.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,266610.60,31423.40,240,9.22,314234.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,162595.00,33105.00,180,9.84,220700.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,201410.05,38400.00,216,9.11,256000.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,208990.40,25020.00,240,8.88,250200.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,258096.80,30197.10,300,8.86,301971.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,222251.10,59610.00,240,9.14,298050.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,204662.00,38976.00,120,9.53,259838.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,104890.00,90810.00,180,9.65,220700.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,INTERBANK,BANCO,111662.55,20000.00,180,9.90,150000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,INTERBANK,BANCO,175557.75,21500.00,117,10.18,215000.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,252501.34,29854.31,300,8.97,298543.05,20230811
20220930,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,INTERBANK,BANCO,118500.00,18000.00,120,9.61,161500.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,271813.55,32000.00,240,8.88,320000.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,237243.10,44233.75,300,9.11,294885.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,291254.55,34160.00,240,8.70,341600.00,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,224712.21,42120.00,240,8.76,280800.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,162467.30,20828.80,240,9.12,208288.00,20230811
20220930,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,INTERBANK,BANCO,154500.00,41000.00,240,9.84,220500.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,167278.35,33930.00,240,10.43,226200.00,20230811
20220930,NCMV,LIMA,LIMA,ATE,150103,INTERBANK,BANCO,252929.60,108392.00,240,9.44,361309.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,229627.45,60819.00,300,8.76,304095.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,294926.60,73728.00,240,8.92,368639.90,20230811
20220930,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,170508.54,34499.96,240,9.12,230000.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,INTERBANK,BANCO,206710.30,72500.00,180,9.67,290000.00,20230811
20220930,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,252612.60,67200.00,300,9.43,336000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,INTERBANK,BANCO,132590.60,30016.00,240,9.62,187600.00,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,247532.35,38600.00,240,8.88,299800.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,141130.05,36100.00,240,9.12,200600.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,334198.04,37133.11,240,8.65,371331.15,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,235000.00,40500.00,300,8.79,291700.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,201920.05,38490.00,300,8.96,256600.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,111841.50,24148.50,180,9.72,160990.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,216370.80,25840.00,240,8.72,258400.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,220259.00,70000.00,180,9.90,306459.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,COMERCIO,BANCO,98410.00,30860.00,120,8.70,154270.00,20230811
20220930,NCMV,LIMA,LIMA,PUENTE PIEDRA,150125,COMERCIO,BANCO,142750.00,28650.00,192,9.60,191000.00,20230811
20220930,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,COMERCIO,BANCO,239880.00,34000.00,240,8.70,290080.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,COMERCIO,BANCO,98192.00,30798.00,96,9.60,153990.00,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,COMERCIO,BANCO,91200.00,15000.00,240,9.10,133000.00,20230811
20220930,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,COMERCIO,BANCO,106400.00,54000.00,240,9.60,180000.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANBIF,BANCO,360315.00,63585.00,300,8.70,423900.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,176380.00,26220.00,180,9.30,222200.00,20230811
20220930,NCMV,LIMA,LIMA,ATE,150103,BANBIF,BANCO,136560.00,60000.00,240,10.15,216160.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANBIF,BANCO,176690.00,21810.00,180,9.20,218100.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,192191.40,84310.60,240,9.20,292702.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANBIF,BANCO,268480.00,48320.00,240,8.80,333000.00,20230811
20220930,NCMV,LIMA,LIMA,LINCE,150116,BANBIF,BANCO,221061.60,26362.40,240,8.10,263624.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,BANBIF,BANCO,247040.00,55960.00,240,9.00,319200.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,87700.00,48300.00,96,9.00,161000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,EDPYME MICASITA,EDPYME,65900.00,11000.00,204,10.50,98300.00,20230811
20220930,NCMV,ICA,ICA,LA TINGUINIA,110102,EDPYME MICASITA,EDPYME,91600.00,20000.00,180,10.80,133000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,112179.00,58800.00,216,9.80,195979.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,78593.00,44397.00,240,8.90,147990.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,99969.00,53559.00,240,8.90,178528.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,171900.00,32000.00,240,7.60,228900.00,20230811
20220930,NCMV,ICA,ICA,SANTIAGO,110111,EDPYME MICASITA,EDPYME,26800.00,22500.00,60,11.80,75000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,133400.00,17600.00,240,9.50,176000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,113132.33,35556.01,144,9.20,173688.34,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,127810.00,65490.00,240,9.20,218300.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,EDPYME MICASITA,EDPYME,104150.00,55350.00,60,9.20,184500.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,164010.00,54090.00,240,9.20,234300.00,20230811
